Name,CO2,H2O,x,y,z
TONLOY_w_CO2_H2O_random_1,1,1,1,1,1
TONLOY_w_CO2_H2O_random_2,1,1,1,1,1
HAWWOT_w_CO2_H2O_1,1,1,1,1,1
HAWWOT_w_CO2_H2O_2,1,1,1,1,1
HAWWOT_w_CO2_H2O_3,1,1,1,1,1
HAWWOT_w_CO2_H2O_4,1,1,1,1,1
HAWWOT_w_CO2_H2O_5,1,1,1,1,1
HAWWOT_w_CO2_H2O_6,1,1,1,1,1
QUQWUW_w_CO2_H2O_1,1,1,1,1,1
QUQWUW_w_CO2_H2O_2,1,1,1,1,1
QUQWUW_w_CO2_H2O_3,1,1,1,1,1
QUQWUW_w_CO2_H2O_4,1,1,1,1,1
QUQWUW_w_CO2_H2O_5,1,1,1,1,1
QUQWUW_w_CO2_H2O_6,1,1,1,1,1
QUQWUW_w_CO2_H2O_random_1,1,1,1,1,1
QUQWUW_w_CO2_H2O_random_2,1,1,1,1,1
XILLIP_w_CO2_H2O_1,1,1,1,1,1
XILLIP_w_CO2_H2O_2,1,1,1,1,1
XILLIP_w_CO2_H2O_3,1,1,1,1,1
XILLIP_w_CO2_H2O_4,1,1,1,1,1
XILLIP_w_CO2_H2O_5,1,1,1,1,1
XILLIP_w_CO2_H2O_6,1,1,1,1,1
XILLIP_w_CO2_H2O_7,1,1,1,1,1
jp102463p_si_004_w_CO2_H2O_1,1,1,1,1,1
jp102463p_si_004_w_CO2_H2O_2,1,1,1,1,1
jp102463p_si_004_w_CO2_H2O_3,1,1,1,1,1
jp102463p_si_004_w_CO2_H2O_4,1,1,1,1,1
jp102463p_si_004_w_CO2_H2O_5,1,1,1,1,1
jp102463p_si_004_w_CO2_H2O_random_1,1,1,1,1,1
jp102463p_si_004_w_CO2_H2O_random_2,1,1,1,1,1
GIRXUC_w_CO2_H2O_1,1,1,1,1,1
GIRXUC_w_CO2_H2O_2,1,1,1,1,1
GIRXUC_w_CO2_H2O_3,1,1,1,1,1
GIRXUC_w_CO2_H2O_4,1,1,1,1,1
GIRXUC_w_CO2_H2O_random_1,1,1,1,1,1
GIRXUC_w_CO2_H2O_random_2,1,1,1,1,1
GUBBAG_w_CO2_H2O_1,1,1,1,1,1
GUBBAG_w_CO2_H2O_2,1,1,1,1,1
GUBBAG_w_CO2_H2O_3,1,1,1,1,1
GUBBAG_w_CO2_H2O_4,1,1,1,1,1
GUBBAG_w_CO2_H2O_5,1,1,1,1,1
GUBBAG_w_CO2_H2O_random_1,1,1,1,1,1
GUBBAG_w_CO2_H2O_random_2,1,1,1,1,1
KOKKOL_w_CO2_H2O_1,1,1,1,1,1
KOKKOL_w_CO2_H2O_2,1,1,1,1,1
KOKKOL_w_CO2_H2O_3,1,1,1,1,1
KOKKOL_w_CO2_H2O_4,1,1,1,1,1
KOKKOL_w_CO2_H2O_5,1,1,1,1,1
KOKKOL_w_CO2_H2O_6,1,1,1,1,1
KOKKOL_w_CO2_H2O_7,1,1,1,1,1
KOKKOL_w_CO2_H2O_random_1,1,1,1,1,1
KOKKOL_w_CO2_H2O_random_2,1,1,1,1,1
AZIXUD_w_CO2_H2O_1,1,1,1,1,1
AZIXUD_w_CO2_H2O_2,1,1,1,1,1
AZIXUD_w_CO2_H2O_3,1,1,1,1,1
AZIXUD_w_CO2_H2O_4,1,1,1,1,1
AZIXUD_w_CO2_H2O_5,1,1,1,1,1
AZIXUD_w_CO2_H2O_6,1,1,1,1,1
AZIXUD_w_CO2_H2O_random_1,1,1,1,1,1
AZIXUD_w_CO2_H2O_random_2,1,1,1,1,1
VEJYIT01_w_CO2_H2O_1,1,1,1,1,1
VEJYIT01_w_CO2_H2O_2,1,1,1,1,1
VEJYIT01_w_CO2_H2O_3,1,1,1,1,1
VEJYIT01_w_CO2_H2O_random_1,1,1,1,1,1
VEJYIT01_w_CO2_H2O_random_2,1,1,1,1,1
IBICON_w_CO2_H2O_1,1,1,1,1,1
IBICON_w_CO2_H2O_2,1,1,1,1,1
IBICON_w_CO2_H2O_3,1,1,1,1,1
IBICON_w_CO2_H2O_4,1,1,1,1,1
IBICON_w_CO2_H2O_5,1,1,1,1,1
IBICON_w_CO2_H2O_random_1,1,1,1,1,1
IBICON_w_CO2_H2O_random_2,1,1,1,1,1
YOGVEX_w_CO2_H2O_1,1,1,1,1,1
YOGVEX_w_CO2_H2O_2,1,1,1,1,1
YOGVEX_w_CO2_H2O_3,1,1,1,1,1
YOGVEX_w_CO2_H2O_4,1,1,1,1,1
YOGVEX_w_CO2_H2O_5,1,1,1,1,1
cm1008587_si_003_w_CO2_H2O_1,1,1,1,1,1
cm1008587_si_003_w_CO2_H2O_2,1,1,1,1,1
cm1008587_si_003_w_CO2_H2O_3,1,1,1,1,1
cm1008587_si_003_w_CO2_H2O_4,1,1,1,1,1
cm1008587_si_003_w_CO2_H2O_random_1,1,1,1,1,1
cm1008587_si_003_w_CO2_H2O_random_2,1,1,1,1,1
ZAVPIX_w_CO2_H2O_1,1,1,1,1,1
ZAVPIX_w_CO2_H2O_2,1,1,1,1,1
ZAVPIX_w_CO2_H2O_3,1,1,1,1,1
ZAVPIX_w_CO2_H2O_4,1,1,1,1,1
ZAVPIX_w_CO2_H2O_5,1,1,1,1,1
ZAVPIX_w_CO2_H2O_6,1,1,1,1,1
ZAVPIX_w_CO2_H2O_random_1,1,1,1,1,1
ZAVPIX_w_CO2_H2O_random_2,1,1,1,1,1
HEFFEF_w_CO2_H2O_1,1,1,1,1,1
HEFFEF_w_CO2_H2O_2,1,1,1,1,1
HEFFEF_w_CO2_H2O_3,1,1,1,1,1
HEFFEF_w_CO2_H2O_4,1,1,1,1,1
HEFFEF_w_CO2_H2O_5,1,1,1,1,1
HEFFEF_w_CO2_H2O_6,1,1,1,1,1
HEFFEF_w_CO2_H2O_7,1,1,1,1,1
HEFFEF_w_CO2_H2O_8,1,1,1,1,1
HEFFEF_w_CO2_H2O_random_1,1,1,1,1,1
HEFFEF_w_CO2_H2O_random_2,1,1,1,1,1
BUKMUQ01_w_CO2_H2O_1,1,1,1,1,1
BUKMUQ01_w_CO2_H2O_2,1,1,1,1,1
BUKMUQ01_w_CO2_H2O_3,1,1,1,1,1
BUKMUQ01_w_CO2_H2O_4,1,1,1,1,1
BUKMUQ01_w_CO2_H2O_5,1,1,1,1,1
BUKMUQ01_w_CO2_H2O_random_1,1,1,1,1,1
BUKMUQ01_w_CO2_H2O_random_2,1,1,1,1,1
VOCQAF_w_CO2_H2O_1,1,1,1,1,1
VOCQAF_w_CO2_H2O_2,1,1,1,1,1
VOCQAF_w_CO2_H2O_3,1,1,1,1,1
VOCQAF_w_CO2_H2O_4,1,1,1,1,1
VOCQAF_w_CO2_H2O_5,1,1,1,1,1
VOCQAF_w_CO2_H2O_6,1,1,1,1,1
VOCQAF_w_CO2_H2O_random_1,1,1,1,1,1
VOCQAF_w_CO2_H2O_random_2,1,1,1,1,1
MUPTAU_w_CO2_H2O_1,1,1,1,1,1
MUPTAU_w_CO2_H2O_2,1,1,1,1,1
MUPTAU_w_CO2_H2O_3,1,1,1,1,1
MUPTAU_w_CO2_H2O_4,1,1,1,1,1
MUPTAU_w_CO2_H2O_5,1,1,1,1,1
GEGGIK_w_CO2_H2O_1,1,1,1,1,1
GEGGIK_w_CO2_H2O_2,1,1,1,1,1
GEGGIK_w_CO2_H2O_3,1,1,1,1,1
GEGGIK_w_CO2_H2O_4,1,1,1,1,1
GEGGIK_w_CO2_H2O_5,1,1,1,1,1
GEGGIK_w_CO2_H2O_random_1,1,1,1,1,1
GEGGIK_w_CO2_H2O_random_2,1,1,1,1,1
ITIPOS_w_CO2_H2O_1,1,1,1,1,1
ITIPOS_w_CO2_H2O_2,1,1,1,1,1
ITIPOS_w_CO2_H2O_3,1,1,1,1,1
ITIPOS_w_CO2_H2O_4,1,1,1,1,1
ITIPOS_w_CO2_H2O_5,1,1,1,1,1
ITIPOS_w_CO2_H2O_6,1,1,1,1,1
ITIPOS_w_CO2_H2O_7,1,1,1,1,1
ITIPOS_w_CO2_H2O_random_1,1,1,1,1,1
ITIPOS_w_CO2_H2O_random_2,1,1,1,1,1
FAQLUH_w_CO2_H2O_1,1,1,1,1,1
FAQLUH_w_CO2_H2O_2,1,1,1,1,1
FAQLUH_w_CO2_H2O_3,1,1,1,1,1
FAQLUH_w_CO2_H2O_4,1,1,1,1,1
FAQLUH_w_CO2_H2O_5,1,1,1,1,1
FAQLUH_w_CO2_H2O_random_1,1,1,1,1,1
FAQLUH_w_CO2_H2O_random_2,1,1,1,1,1
VAMPUX_w_CO2_H2O_1,1,1,1,1,1
VAMPUX_w_CO2_H2O_2,1,1,1,1,1
VAMPUX_w_CO2_H2O_3,1,1,1,1,1
VAMPUX_w_CO2_H2O_4,1,1,1,1,1
VAMPUX_w_CO2_H2O_5,1,1,1,1,1
VONDEJ_w_CO2_H2O_1,1,1,1,1,1
VONDEJ_w_CO2_H2O_2,1,1,1,1,1
VONDEJ_w_CO2_H2O_3,1,1,1,1,1
VONDEJ_w_CO2_H2O_4,1,1,1,1,1
VONDEJ_w_CO2_H2O_random_1,1,1,1,1,1
VONDEJ_w_CO2_H2O_random_2,1,1,1,1,1
SAJDIT_w_CO2_H2O_1,1,1,1,1,1
SAJDIT_w_CO2_H2O_2,1,1,1,1,1
SAJDIT_w_CO2_H2O_3,1,1,1,1,1
SAJDIT_w_CO2_H2O_4,1,1,1,1,1
SAJDIT_w_CO2_H2O_5,1,1,1,1,1
SAJDIT_w_CO2_H2O_6,1,1,1,1,1
SAJDIT_w_CO2_H2O_random_1,1,1,1,1,1
SAJDIT_w_CO2_H2O_random_2,1,1,1,1,1
UQEGII_w_CO2_H2O_1,1,1,1,1,1
UQEGII_w_CO2_H2O_2,1,1,1,1,1
UQEGII_w_CO2_H2O_3,1,1,1,1,1
UQEGII_w_CO2_H2O_4,1,1,1,1,1
UQEGII_w_CO2_H2O_5,1,1,1,1,1
UQEGII_w_CO2_H2O_random_1,1,1,1,1,1
UQEGII_w_CO2_H2O_random_2,1,1,1,1,1
LAWGIA_w_CO2_H2O_1,1,1,1,1,1
LAWGIA_w_CO2_H2O_2,1,1,1,1,1
LAWGIA_w_CO2_H2O_3,1,1,1,1,1
LAWGIA_w_CO2_H2O_4,1,1,1,1,1
LAWGIA_w_CO2_H2O_5,1,1,1,1,1
LAWGIA_w_CO2_H2O_random_1,1,1,1,1,1
LAWGIA_w_CO2_H2O_random_2,1,1,1,1,1
MUVGUG_w_CO2_H2O_1,1,1,1,1,1
MUVGUG_w_CO2_H2O_2,1,1,1,1,1
MUVGUG_w_CO2_H2O_3,1,1,1,1,1
MUVGUG_w_CO2_H2O_4,1,1,1,1,1
MUVGUG_w_CO2_H2O_5,1,1,1,1,1
MUVGUG_w_CO2_H2O_random_1,1,1,1,1,1
MUVGUG_w_CO2_H2O_random_2,1,1,1,1,1
NATHOI_w_CO2_H2O_1,1,1,1,1,1
NATHOI_w_CO2_H2O_2,1,1,1,1,1
NATHOI_w_CO2_H2O_3,1,1,1,1,1
NATHOI_w_CO2_H2O_4,1,1,1,1,1
NATHOI_w_CO2_H2O_5,1,1,1,1,1
NATHOI_w_CO2_H2O_6,1,1,1,1,1
NATHOI_w_CO2_H2O_7,1,1,1,1,1
DONKOI_w_CO2_H2O_1,1,1,1,1,1
DONKOI_w_CO2_H2O_2,1,1,1,1,1
DONKOI_w_CO2_H2O_3,1,1,1,1,1
DONKOI_w_CO2_H2O_4,1,1,1,1,1
DONKOI_w_CO2_H2O_5,1,1,1,1,1
DONKOI_w_CO2_H2O_random_1,1,1,1,1,1
DONKOI_w_CO2_H2O_random_2,1,1,1,1,1
BICPUA_w_CO2_H2O_1,1,1,1,1,1
BICPUA_w_CO2_H2O_2,1,1,1,1,1
BICPUA_w_CO2_H2O_3,1,1,1,1,1
BICPUA_w_CO2_H2O_4,1,1,1,1,1
BICPUA_w_CO2_H2O_5,1,1,1,1,1
BICPUA_w_CO2_H2O_random_1,1,1,1,1,1
BICPUA_w_CO2_H2O_random_2,1,1,1,1,1
IDIWIB_w_CO2_H2O_1,1,1,1,1,1
IDIWIB_w_CO2_H2O_2,1,1,1,1,1
IDIWIB_w_CO2_H2O_3,1,1,1,1,1
IDIWIB_w_CO2_H2O_4,1,1,1,1,1
IDIWIB_w_CO2_H2O_5,1,1,1,1,1
IDIWIB_w_CO2_H2O_random_1,1,1,1,1,1
IDIWIB_w_CO2_H2O_random_2,1,1,1,1,1
MEJMOE_w_CO2_H2O_1,1,1,1,1,1
MEJMOE_w_CO2_H2O_2,1,1,1,1,1
MEJMOE_w_CO2_H2O_3,1,1,1,1,1
MEJMOE_w_CO2_H2O_4,1,1,1,1,1
MEJMOE_w_CO2_H2O_5,1,1,1,1,1
EBIHII_w_CO2_H2O_1,1,1,1,1,1
EBIHII_w_CO2_H2O_2,1,1,1,1,1
EBIHII_w_CO2_H2O_3,1,1,1,1,1
EBIHII_w_CO2_H2O_4,1,1,1,1,1
EBIHII_w_CO2_H2O_random_1,1,1,1,1,1
EBIHII_w_CO2_H2O_random_2,1,1,1,1,1
RUGZAW_w_CO2_H2O_1,1,1,1,1,1
RUGZAW_w_CO2_H2O_2,1,1,1,1,1
RUGZAW_w_CO2_H2O_3,1,1,1,1,1
RUGZAW_w_CO2_H2O_4,1,1,1,1,1
RUGZAW_w_CO2_H2O_5,1,1,1,1,1
RUGZAW_w_CO2_H2O_6,1,1,1,1,1
RUGZAW_w_CO2_H2O_7,1,1,1,1,1
RUGZAW_w_CO2_H2O_random_1,1,1,1,1,1
RUGZAW_w_CO2_H2O_random_2,1,1,1,1,1
COWMUX_w_CO2_H2O_1,1,1,1,1,1
COWMUX_w_CO2_H2O_2,1,1,1,1,1
COWMUX_w_CO2_H2O_3,1,1,1,1,1
COWMUX_w_CO2_H2O_4,1,1,1,1,1
COWMUX_w_CO2_H2O_random_1,1,1,1,1,1
COWMUX_w_CO2_H2O_random_2,1,1,1,1,1
VATVOE_w_CO2_H2O_1,1,1,1,1,1
VATVOE_w_CO2_H2O_2,1,1,1,1,1
VATVOE_w_CO2_H2O_3,1,1,1,1,1
VATVOE_w_CO2_H2O_4,1,1,1,1,1
VATVOE_w_CO2_H2O_5,1,1,1,1,1
VATVOE_w_CO2_H2O_random_1,1,1,1,1,1
VATVOE_w_CO2_H2O_random_2,1,1,1,1,1
NELVEG_w_CO2_H2O_1,1,1,1,1,1
NELVEG_w_CO2_H2O_2,1,1,1,1,1
NELVEG_w_CO2_H2O_3,1,1,1,1,1
NELVEG_w_CO2_H2O_4,1,1,1,1,1
NELVEG_w_CO2_H2O_5,1,1,1,1,1
NELVEG_w_CO2_H2O_random_1,1,1,1,1,1
NELVEG_w_CO2_H2O_random_2,1,1,1,1,1
REXFIL_w_CO2_H2O_1,1,1,1,1,1
REXFIL_w_CO2_H2O_2,1,1,1,1,1
REXFIL_w_CO2_H2O_3,1,1,1,1,1
REXFIL_w_CO2_H2O_4,1,1,1,1,1
REXFIL_w_CO2_H2O_5,1,1,1,1,1
REXFIL_w_CO2_H2O_6,1,1,1,1,1
REXFIL_w_CO2_H2O_random_1,1,1,1,1,1
REXFIL_w_CO2_H2O_random_2,1,1,1,1,1
RUPVAB_w_CO2_H2O_1,1,1,1,1,1
RUPVAB_w_CO2_H2O_2,1,1,1,1,1
RUPVAB_w_CO2_H2O_3,1,1,1,1,1
RUPVAB_w_CO2_H2O_4,1,1,1,1,1
RUPVAB_w_CO2_H2O_5,1,1,1,1,1
BEPMAM_w_CO2_H2O_1,1,1,1,1,1
BEPMAM_w_CO2_H2O_2,1,1,1,1,1
BEPMAM_w_CO2_H2O_3,1,1,1,1,1
BEPMAM_w_CO2_H2O_4,1,1,1,1,1
BEPMAM_w_CO2_H2O_5,1,1,1,1,1
BEPMAM_w_CO2_H2O_6,1,1,1,1,1
BEPMAM_w_CO2_H2O_random_1,1,1,1,1,1
BEPMAM_w_CO2_H2O_random_2,1,1,1,1,1
KIGCEK_w_CO2_H2O_1,1,1,1,1,1
KIGCEK_w_CO2_H2O_2,1,1,1,1,1
KIGCEK_w_CO2_H2O_3,1,1,1,1,1
KIGCEK_w_CO2_H2O_4,1,1,1,1,1
KIGCEK_w_CO2_H2O_5,1,1,1,1,1
KIGCEK_w_CO2_H2O_6,1,1,1,1,1
KIGCEK_w_CO2_H2O_random_1,1,1,1,1,1
KIGCEK_w_CO2_H2O_random_2,1,1,1,1,1
j.inoche.2015.02.023_INC05895-mmc1_w_CO2_H2O_1,1,1,1,1,1
BENZUR_w_CO2_H2O_1,1,1,1,1,1
BENZUR_w_CO2_H2O_2,1,1,1,1,1
BENZUR_w_CO2_H2O_3,1,1,1,1,1
BENZUR_w_CO2_H2O_4,1,1,1,1,1
BENZUR_w_CO2_H2O_5,1,1,1,1,1
BENZUR_w_CO2_H2O_6,1,1,1,1,1
BENZUR_w_CO2_H2O_random_1,1,1,1,1,1
BENZUR_w_CO2_H2O_random_2,1,1,1,1,1
SALROO_w_CO2_H2O_1,1,1,1,1,1
SALROO_w_CO2_H2O_2,1,1,1,1,1
SALROO_w_CO2_H2O_3,1,1,1,1,1
SALROO_w_CO2_H2O_4,1,1,1,1,1
SALROO_w_CO2_H2O_5,1,1,1,1,1
SALROO_w_CO2_H2O_6,1,1,1,1,1
SALROO_w_CO2_H2O_7,1,1,1,1,1
RIXBEG_w_CO2_H2O_1,1,1,1,1,1
RIXBEG_w_CO2_H2O_2,1,1,1,1,1
RIXBEG_w_CO2_H2O_3,1,1,1,1,1
RIXBEG_w_CO2_H2O_4,1,1,1,1,1
VALXIS_w_CO2_H2O_1,1,1,1,1,1
VALXIS_w_CO2_H2O_2,1,1,1,1,1
VALXIS_w_CO2_H2O_3,1,1,1,1,1
VALXIS_w_CO2_H2O_4,1,1,1,1,1
VALXIS_w_CO2_H2O_5,1,1,1,1,1
ATIXUX_w_CO2_H2O_1,1,1,1,1,1
ATIXUX_w_CO2_H2O_2,1,1,1,1,1
ATIXUX_w_CO2_H2O_3,1,1,1,1,1
ATIXUX_w_CO2_H2O_4,1,1,1,1,1
YIWNOH_w_CO2_H2O_1,1,1,1,1,1
YIWNOH_w_CO2_H2O_2,1,1,1,1,1
YIWNOH_w_CO2_H2O_3,1,1,1,1,1
YIWNOH_w_CO2_H2O_random_1,1,1,1,1,1
YIWNOH_w_CO2_H2O_random_2,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_1,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_2,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_3,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_4,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_5,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_6,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_7,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_random_1,1,1,1,1,1
ja5b02999_si_006_w_CO2_H2O_random_2,1,1,1,1,1
OQOJUB_w_CO2_H2O_1,1,1,1,1,1
OQOJUB_w_CO2_H2O_2,1,1,1,1,1
OQOJUB_w_CO2_H2O_3,1,1,1,1,1
OQOJUB_w_CO2_H2O_4,1,1,1,1,1
OQOJUB_w_CO2_H2O_5,1,1,1,1,1
OQOJUB_w_CO2_H2O_random_1,1,1,1,1,1
OQOJUB_w_CO2_H2O_random_2,1,1,1,1,1
MIBQAR16_w_CO2_H2O_1,1,1,1,1,1
MIBQAR16_w_CO2_H2O_2,1,1,1,1,1
MIBQAR16_w_CO2_H2O_3,1,1,1,1,1
MIBQAR16_w_CO2_H2O_4,1,1,1,1,1
MIBQAR16_w_CO2_H2O_5,1,1,1,1,1
MIBQAR16_w_CO2_H2O_random_1,1,1,1,1,1
MIBQAR16_w_CO2_H2O_random_2,1,1,1,1,1
BIBBUL_w_CO2_H2O_1,1,1,1,1,1
BIBBUL_w_CO2_H2O_2,1,1,1,1,1
BIBBUL_w_CO2_H2O_3,1,1,1,1,1
BIBBUL_w_CO2_H2O_4,1,1,1,1,1
BIBBUL_w_CO2_H2O_5,1,1,1,1,1
BIBBUL_w_CO2_H2O_6,1,1,1,1,1
BIBBUL_w_CO2_H2O_7,1,1,1,1,1
BIBBUL_w_CO2_H2O_random_1,1,1,1,1,1
BIBBUL_w_CO2_H2O_random_2,1,1,1,1,1
ic502643m_si_010_w_CO2_H2O_1,1,1,1,1,1
ic502643m_si_010_w_CO2_H2O_2,1,1,1,1,1
ic502643m_si_010_w_CO2_H2O_3,1,1,1,1,1
ic502643m_si_010_w_CO2_H2O_4,1,1,1,1,1
ic502643m_si_010_w_CO2_H2O_5,1,1,1,1,1
ic502643m_si_010_w_CO2_H2O_6,1,1,1,1,1
ic502643m_si_010_w_CO2_H2O_random_1,1,1,1,1,1
ic502643m_si_010_w_CO2_H2O_random_2,1,1,1,1,1
OXALAB_w_CO2_H2O_1,1,1,1,1,1
OXALAB_w_CO2_H2O_2,1,1,1,1,1
OXALAB_w_CO2_H2O_3,1,1,1,1,1
OXALAB_w_CO2_H2O_4,1,1,1,1,1
OXALAB_w_CO2_H2O_5,1,1,1,1,1
OXALAB_w_CO2_H2O_random_1,1,1,1,1,1
OXALAB_w_CO2_H2O_random_2,1,1,1,1,1
cg8002564_si_008_w_CO2_H2O_1,1,1,1,1,1
cg8002564_si_008_w_CO2_H2O_2,1,1,1,1,1
cg8002564_si_008_w_CO2_H2O_3,1,1,1,1,1
cg8002564_si_008_w_CO2_H2O_4,1,1,1,1,1
cg8002564_si_008_w_CO2_H2O_5,1,1,1,1,1
cg8002564_si_008_w_CO2_H2O_6,1,1,1,1,1
cg8002564_si_008_w_CO2_H2O_random_1,1,1,1,1,1
cg8002564_si_008_w_CO2_H2O_random_2,1,1,1,1,1
GALCAZ_w_CO2_H2O_1,1,1,2,1,1
GALCAZ_w_CO2_H2O_2,1,1,2,1,1
GALCAZ_w_CO2_H2O_3,1,1,1,1,1
GALCAZ_w_CO2_H2O_4,1,1,1,1,1
GALCAZ_w_CO2_H2O_5,1,1,1,1,1
GALCAZ_w_CO2_H2O_6,1,1,1,1,1
GALCAZ_w_CO2_H2O_random_1,1,1,1,1,1
GALCAZ_w_CO2_H2O_random_2,1,1,2,1,1
LAVTAF_w_CO2_H2O_1,1,1,1,1,1
LAVTAF_w_CO2_H2O_2,1,1,1,1,1
LAVTAF_w_CO2_H2O_3,1,1,1,1,1
LAVTAF_w_CO2_H2O_4,1,1,1,1,1
LAVTAF_w_CO2_H2O_5,1,1,1,1,1
LAVTAF_w_CO2_H2O_random_1,1,1,1,1,1
LAVTAF_w_CO2_H2O_random_2,1,1,1,1,1
YOCDUR_w_CO2_H2O_1,1,1,1,1,1
YOCDUR_w_CO2_H2O_2,1,1,1,1,1
YOCDUR_w_CO2_H2O_3,1,1,1,1,1
YOCDUR_w_CO2_H2O_4,1,1,1,1,1
YOCDUR_w_CO2_H2O_5,1,1,1,1,1
IXURID_w_CO2_H2O_1,1,1,1,1,1
IXURID_w_CO2_H2O_2,1,1,1,1,1
IXURID_w_CO2_H2O_3,1,1,1,1,1
IXURID_w_CO2_H2O_4,1,1,1,1,1
IXURID_w_CO2_H2O_5,1,1,1,1,1
IXURID_w_CO2_H2O_6,1,1,1,1,1
IXURID_w_CO2_H2O_random_1,1,1,1,1,1
IXURID_w_CO2_H2O_random_2,1,1,1,1,1
QUSSII_w_CO2_H2O_1,1,1,1,1,1
QUSSII_w_CO2_H2O_2,1,1,1,1,1
QUSSII_w_CO2_H2O_3,1,1,1,1,1
QUSSII_w_CO2_H2O_4,1,1,1,1,1
QUSSII_w_CO2_H2O_5,1,1,1,1,1
QUSSII_w_CO2_H2O_random_1,1,1,1,1,1
QUSSII_w_CO2_H2O_random_2,1,1,1,1,1
LEQQII_w_CO2_H2O_1,1,1,1,1,1
LEQQII_w_CO2_H2O_2,1,1,1,1,1
LEQQII_w_CO2_H2O_3,1,1,1,1,1
LEQQII_w_CO2_H2O_4,1,1,1,1,1
LEQQII_w_CO2_H2O_5,1,1,1,1,1
LEQQII_w_CO2_H2O_random_1,1,1,1,1,1
LEQQII_w_CO2_H2O_random_2,1,1,1,1,1
DUWGEJ_w_CO2_H2O_1,1,1,1,1,1
DUWGEJ_w_CO2_H2O_2,1,1,1,1,1
DUWGEJ_w_CO2_H2O_3,1,1,1,1,1
DUWGEJ_w_CO2_H2O_4,1,1,1,1,1
DUWGEJ_w_CO2_H2O_5,1,1,1,1,1
DUWGEJ_w_CO2_H2O_random_1,1,1,1,1,1
DUWGEJ_w_CO2_H2O_random_2,1,1,1,1,1
ic700893w-file001_w_CO2_H2O_1,1,1,2,1,1
ic700893w-file001_w_CO2_H2O_2,1,1,1,1,1
ic700893w-file001_w_CO2_H2O_3,1,1,1,1,1
ic700893w-file001_w_CO2_H2O_4,1,1,1,1,1
ic700893w-file001_w_CO2_H2O_5,1,1,2,1,1
ic700893w-file001_w_CO2_H2O_6,1,1,1,1,1
ic700893w-file001_w_CO2_H2O_random_1,1,1,1,1,1
ic700893w-file001_w_CO2_H2O_random_2,1,1,1,1,1
OQIQUB_charged_w_CO2_H2O_1,1,1,1,1,1
OQIQUB_charged_w_CO2_H2O_2,1,1,1,1,1
OQIQUB_charged_w_CO2_H2O_3,1,1,1,1,1
OQIQUB_charged_w_CO2_H2O_4,1,1,1,1,1
OQIQUB_charged_w_CO2_H2O_5,1,1,1,1,1
OQIQUB_charged_w_CO2_H2O_6,1,1,1,1,1
OQIQUB_charged_w_CO2_H2O_random_1,1,1,1,1,1
OQIQUB_charged_w_CO2_H2O_random_2,1,1,1,1,1
c6cc00589f_c6cc00589f2_w_CO2_H2O_1,1,1,1,1,1
c6cc00589f_c6cc00589f2_w_CO2_H2O_2,1,1,1,1,1
c6cc00589f_c6cc00589f2_w_CO2_H2O_3,1,1,1,1,1
NUVWIL_w_CO2_H2O_1,1,1,1,1,1
NUVWIL_w_CO2_H2O_2,1,1,1,1,1
NUVWIL_w_CO2_H2O_3,1,1,1,1,1
NUVWIL_w_CO2_H2O_4,1,1,1,1,1
NUVWIL_w_CO2_H2O_5,1,1,1,1,1
NUVWIL_w_CO2_H2O_6,1,1,1,1,1
NUVWIL_w_CO2_H2O_random_1,1,1,1,1,1
NUVWIL_w_CO2_H2O_random_2,1,1,1,1,1
HIZQEN01_w_CO2_H2O_1,1,1,1,1,1
HIZQEN01_w_CO2_H2O_2,1,1,1,1,1
HIZQEN01_w_CO2_H2O_3,1,1,1,1,1
HIZQEN01_w_CO2_H2O_4,1,1,1,1,1
HIZQEN01_w_CO2_H2O_5,1,1,1,1,1
HIZQEN01_w_CO2_H2O_random_1,1,1,1,1,1
HIZQEN01_w_CO2_H2O_random_2,1,1,1,1,1
FURRAM_w_CO2_H2O_1,1,1,1,1,1
FURRAM_w_CO2_H2O_2,1,1,1,1,1
FURRAM_w_CO2_H2O_3,1,1,1,1,1
FURRAM_w_CO2_H2O_4,1,1,1,1,1
FURRAM_w_CO2_H2O_5,1,1,1,1,1
FURRAM_w_CO2_H2O_random_1,1,1,1,1,1
FURRAM_w_CO2_H2O_random_2,1,1,1,1,1
OXUPUT_w_CO2_H2O_1,1,1,1,1,1
OXUPUT_w_CO2_H2O_2,1,1,1,1,1
OXUPUT_w_CO2_H2O_3,1,1,1,1,1
OXUPUT_w_CO2_H2O_4,1,1,1,1,1
OXUPUT_w_CO2_H2O_5,1,1,1,1,1
OXUPUT_w_CO2_H2O_6,1,1,1,1,1
OXUPUT_w_CO2_H2O_random_1,1,1,1,1,1
OXUPUT_w_CO2_H2O_random_2,1,1,1,1,1
UPIBOM_w_CO2_H2O_1,1,1,1,1,1
UPIBOM_w_CO2_H2O_2,1,1,1,1,1
UPIBOM_w_CO2_H2O_3,1,1,1,1,1
